type,time,reclat,reclon,altitude (ft),eos,name,desc
T,10/16/2020 15:20,42.95358656,-78.81941193,691.9,1,,
T,10/13/2020 23:05,42.95152277,-78.82458159,677.6,1,,
T,10/16/2020 15:20,42.95356863,-78.81938838,691.9,1,,
T,10/13/2020 23:05,42.95156626,-78.82465597,677.1,1,,
T,10/16/2020 15:21,42.95353538,-78.81937127,691.9,1,,
T,10/13/2020 23:05,42.95159198,-78.82470011,676.7,1,,
T,10/16/2020 15:21,42.9535374,-78.81945287,691.9,1,,
T,10/13/2020 23:05,42.95162806,-78.82476337,676.4,1,,
T,10/16/2020 15:21,42.9535283,-78.81942881,691.9,1,,
T,10/13/2020 23:05,42.95166509,-78.82482829,675.8,1,,
T,10/16/2020 15:21,42.95351423,-78.81933828,691.9,1,,
T,10/13/2020 23:05,42.95168993,-78.82486682,675.7,1,,
T,10/16/2020 15:22,42.95342728,-78.81890865,691.8,1,,
T,10/13/2020 23:05,42.95171923,-78.82491695,675.4,1,,
T,10/16/2020 15:22,42.95334789,-78.81854981,688.1,1,,
T,10/13/2020 23:05,42.95173008,-78.82496917,675.7,1,,
T,10/16/2020 15:22,42.95328822,-78.81855169,682.2,1,,
T,10/13/2020 23:05,42.95176508,-78.8250036,676,1,,
T,10/16/2020 15:22,42.95315096,-78.81823519,675.6,1,,
T,10/13/2020 23:06,42.95177043,-78.82501298,679,1,,
T,10/16/2020 15:22,42.9531351,-78.81818997,671.3,1,,
T,10/13/2020 23:06,42.95178749,-78.8250429,684.4,1,,
T,10/16/2020 15:22,42.95312637,-78.81821385,645.4,1,,
T,10/13/2020 23:06,42.95180031,-78.82506537,681.7,1,,
T,10/16/2020 15:23,42.95320539,-78.81917574,642.4,1,,
T,10/13/2020 23:06,42.95181579,-78.82509251,678.9,1,,
T,10/16/2020 15:23,42.95358705,-78.817516,655.4,1,,
T,10/13/2020 23:06,42.95183696,-78.82512962,678.2,1,,
T,10/16/2020 15:24,42.95361587,-78.81747833,655,1,,
T,10/13/2020 23:06,42.95179152,-78.82525021,679.8,1,,
T,10/16/2020 15:24,42.95363552,-78.81744984,656,1,,
T,10/13/2020 23:06,42.95173901,-78.82532515,678.4,1,,
T,10/16/2020 15:24,42.95359887,-78.81750667,657,1,,
T,10/13/2020 23:06,42.95166458,-78.82539606,675.6,1,,
T,10/16/2020 15:24,42.95355783,-78.81753314,655.4,1,,
T,10/13/2020 23:06,42.95158465,-78.82549865,678,1,,
T,10/16/2020 15:24,42.95357945,-78.81750732,659.7,1,,
T,10/13/2020 23:06,42.95148432,-78.8256041,676.2,1,,
T,10/16/2020 15:25,42.95355781,-78.81752155,661.2,1,,
T,10/13/2020 23:06,42.95139024,-78.82571071,675.8,1,,
T,10/16/2020 15:25,42.95351839,-78.81751739,661.2,1,,
T,10/13/2020 23:06,42.95129426,-78.82581566,675.6,1,,
T,10/16/2020 15:25,42.95355336,-78.81751122,661.3,1,,
T,10/13/2020 23:06,42.95120831,-78.82589771,675.8,1,,
T,10/16/2020 15:26,42.95357611,-78.81750894,661.5,1,,
T,10/13/2020 23:06,42.95114616,-78.82596502,677,1,,
T,10/16/2020 15:26,42.95347614,-78.81756486,677.4,1,,
T,10/13/2020 23:06,42.95107964,-78.82603878,678.2,1,,
T,10/16/2020 15:26,42.95353784,-78.81753406,687.2,1,,
T,10/13/2020 23:06,42.95101184,-78.82611414,679.1,1,,
T,10/16/2020 15:26,42.95355037,-78.81756123,680.7,1,,
T,10/13/2020 23:06,42.95095882,-78.82617566,673.6,1,,
T,10/16/2020 15:27,42.95326135,-78.81802683,687.3,1,,
T,10/13/2020 23:06,42.95088028,-78.8262547,674.9,1,,
T,10/16/2020 15:27,42.95348607,-78.81752819,688.8,1,,
T,10/13/2020 23:06,42.95080598,-78.82633114,680.6,1,,
T,10/16/2020 15:27,42.9535858,-78.81747422,680.7,1,,
T,10/13/2020 23:06,42.95075376,-78.82639451,675.1,1,,
T,10/16/2020 15:27,42.95356124,-78.81751426,685.1,1,,
T,10/13/2020 23:06,42.9506857,-78.82646894,676.7,1,,
T,10/16/2020 15:27,42.95358709,-78.81747071,676.5,1,,
T,10/13/2020 23:06,42.95063561,-78.82652795,674.9,1,,
T,10/16/2020 15:27,42.95346644,-78.81758708,683.5,1,,
T,10/13/2020 23:06,42.95059308,-78.82657732,675.5,1,,
T,10/16/2020 15:27,42.9534797,-78.81755865,690.2,1,,
T,10/13/2020 23:06,42.95056713,-78.82662501,684.9,1,,
T,10/16/2020 15:27,42.95345778,-78.81759791,691.6,1,,
T,10/13/2020 23:06,42.95054299,-78.82665577,673.2,1,,
T,10/16/2020 15:28,42.9535042,-78.81751252,680.9,1,,
T,10/13/2020 23:06,42.95048359,-78.82669465,672.8,1,,
T,10/16/2020 15:28,42.95353315,-78.81745877,675,1,,
T,10/13/2020 23:06,42.9504319,-78.82675229,679.5,1,,
T,10/16/2020 15:28,42.95346966,-78.81757767,683.3,1,,
T,10/13/2020 23:06,42.95037746,-78.826813,682.6,1,,
T,10/16/2020 15:28,42.95349162,-78.81757537,686.4,1,,
T,10/13/2020 23:06,42.95031661,-78.82688085,683.5,1,,
T,10/16/2020 15:28,42.95348337,-78.81755151,689.8,1,,
T,10/13/2020 23:06,42.95025624,-78.82694818,670.4,1,,
T,10/16/2020 15:28,42.95346882,-78.81757878,691.3,1,,
T,10/13/2020 23:06,42.95018685,-78.82702557,670.8,1,,
T,10/16/2020 15:28,42.95353672,-78.81753896,682.9,1,,
T,10/13/2020 23:06,42.95010947,-78.82711189,686.9,1,,
T,10/16/2020 15:28,42.95355879,-78.81753192,677.6,1,,
T,10/13/2020 23:06,42.95003526,-78.82719466,669.5,1,,
T,10/16/2020 15:28,42.95350902,-78.81751127,666.5,1,,
T,10/13/2020 23:06,42.94995546,-78.82728367,671.7,1,,
T,10/16/2020 15:29,42.95356001,-78.81750881,677.7,1,,
T,10/13/2020 23:06,42.94988078,-78.82736697,685.2,1,,
T,10/16/2020 15:29,42.95348213,-78.817563,684.3,1,,
T,10/13/2020 23:06,42.94980036,-78.82745667,669.8,1,,
T,10/16/2020 15:29,42.95354566,-78.817547,676.4,1,,
T,10/13/2020 23:06,42.9497231,-78.82754284,670.5,1,,
T,10/16/2020 15:29,42.95353561,-78.81756754,670.8,1,,
T,10/13/2020 23:06,42.94963909,-78.82763655,680.5,1,,
T,10/16/2020 15:29,42.95350426,-78.8175764,667.1,1,,
T,10/13/2020 23:06,42.94956401,-78.8277203,667.9,1,,
T,10/16/2020 15:29,42.95345145,-78.81761282,666.7,1,,
T,10/13/2020 23:06,42.94948638,-78.82780689,668.8,1,,
T,10/16/2020 15:30,42.95324432,-78.81790085,673.8,1,,
T,10/13/2020 23:06,42.94941697,-78.8278843,680.1,1,,
T,10/16/2020 15:30,42.95339382,-78.81769728,677.8,1,,
T,10/13/2020 23:06,42.94935188,-78.8279569,667.5,1,,
T,10/16/2020 15:30,42.95341284,-78.81765272,674.6,1,,
T,10/13/2020 23:06,42.94927228,-78.8280457,668.2,1,,
T,10/16/2020 15:30,42.95342642,-78.81762769,672.5,1,,
T,10/13/2020 23:06,42.9492027,-78.82812331,681.5,1,,
T,10/16/2020 15:30,42.9534619,-78.81756771,669.6,1,,
T,10/13/2020 23:06,42.94912458,-78.82821044,668.4,1,,
T,10/16/2020 15:30,42.95348768,-78.81754174,669,1,,
T,10/13/2020 23:06,42.94905041,-78.82829318,669.7,1,,
T,10/16/2020 15:30,42.95345137,-78.81761627,667.7,1,,
T,10/13/2020 23:07,42.94898459,-78.82836659,666.5,1,,
T,10/16/2020 15:31,42.95342801,-78.81764166,672.1,1,,
T,10/13/2020 23:07,42.94891043,-78.82844931,668.1,1,,
T,10/16/2020 15:31,42.95346052,-78.81758972,673.1,1,,
T,10/13/2020 23:07,42.9488435,-78.82852396,679.8,1,,
T,10/16/2020 15:31,42.95342236,-78.81763854,669.9,1,,
T,10/13/2020 23:07,42.94877073,-78.82860514,686.7,1,,
T,10/16/2020 15:31,42.95344388,-78.8176254,683.9,1,,
T,10/13/2020 23:07,42.94869545,-78.82868909,662,1,,
T,10/16/2020 15:32,42.95342463,-78.81763617,684.7,1,,
T,10/13/2020 23:07,42.94861458,-78.8287793,662.3,1,,
T,10/16/2020 15:32,42.95334638,-78.81773456,679.6,1,,
T,10/13/2020 23:07,42.94853648,-78.82886641,673.3,1,,
T,10/16/2020 15:32,42.95342382,-78.81762765,683.4,1,,
T,10/13/2020 23:07,42.94844985,-78.82896304,677.2,1,,
T,10/16/2020 15:32,42.95344028,-78.81760361,687.1,1,,
T,10/13/2020 23:07,42.94836434,-78.82905882,659.2,1,,
T,10/16/2020 15:32,42.95342378,-78.81763465,688.1,1,,
T,10/13/2020 23:07,42.94827716,-78.82915734,659.6,1,,
T,10/16/2020 15:33,42.95343885,-78.81760662,690,1,,
T,10/13/2020 23:07,42.94818732,-78.82925884,660.5,1,,
T,10/16/2020 15:33,42.95342377,-78.81763467,690.2,1,,
T,10/13/2020 23:07,42.94809941,-78.82935817,661.4,1,,
T,10/16/2020 15:33,42.9534395,-78.81760479,691.7,1,,
T,10/13/2020 23:07,42.94801058,-78.82945854,671,1,,
T,10/16/2020 15:33,42.95341871,-78.81764446,691.9,1,,
T,10/13/2020 23:07,42.94791841,-78.82956268,660.4,1,,
T,10/16/2020 15:34,42.9534469,-78.81761549,692.1,1,,
T,10/13/2020 23:07,42.94782579,-78.82966735,661.4,1,,
T,10/16/2020 15:34,42.95341475,-78.81767052,692.2,1,,
T,10/13/2020 23:07,42.94773513,-78.82976978,670.1,1,,
T,10/16/2020 15:34,42.95342871,-78.81764904,692.2,1,,
T,10/13/2020 23:07,42.94763839,-78.82987909,669.3,1,,
T,10/16/2020 15:34,42.95344092,-78.81762831,692.2,1,,
T,10/13/2020 23:07,42.94753674,-78.8299874,660.8,1,,
T,10/16/2020 15:34,42.95345691,-78.81759947,692.3,1,,
T,10/13/2020 23:07,42.94743403,-78.83010013,659.7,1,,
T,10/16/2020 15:35,42.95343113,-78.81764527,684.3,1,,
T,10/13/2020 23:07,42.94733254,-78.83021152,659.4,1,,
T,10/16/2020 15:35,42.95344994,-78.8176124,688.8,1,,
T,10/13/2020 23:07,42.94723005,-78.83034876,661,1,,
T,10/16/2020 15:35,42.95343345,-78.81764197,690.9,1,,
T,10/13/2020 23:07,42.9471215,-78.83047013,657.3,1,,
T,10/16/2020 15:35,42.95345553,-78.81760293,691.8,1,,
T,10/13/2020 23:07,42.94700591,-78.83059376,667,1,,
T,10/16/2020 15:36,42.95343036,-78.81764827,692.1,1,,
T,10/13/2020 23:07,42.946891,-78.8307184,669.9,1,,
T,10/16/2020 15:36,42.9534507,-78.81761049,692.2,1,,
T,10/13/2020 23:07,42.94678715,-78.83083809,663.1,1,,
T,10/16/2020 15:36,42.95343745,-78.81763644,692.2,1,,
T,10/13/2020 23:07,42.9466633,-78.83096927,665.6,1,,
T,10/16/2020 15:36,42.95345195,-78.81760932,692.1,1,,
T,10/13/2020 23:07,42.94655438,-78.83108838,654.9,1,,
T,10/16/2020 15:36,42.95343835,-78.81763406,692.2,1,,
T,10/13/2020 23:07,42.94644525,-78.83120388,654,1,,
T,10/16/2020 15:37,42.95344564,-78.81759793,682.2,1,,
T,10/13/2020 23:07,42.94632719,-78.8313219,655.7,1,,
T,10/16/2020 15:37,42.95342613,-78.81765386,686.2,1,,
T,10/13/2020 23:07,42.94621458,-78.83144033,652.9,1,,
T,10/16/2020 15:37,42.95349237,-78.81761649,681,1,,
T,10/13/2020 23:07,42.94610758,-78.83155449,650.9,1,,
T,10/16/2020 15:37,42.95344667,-78.81759597,670,1,,
T,10/13/2020 23:07,42.94600335,-78.83166949,651.6,1,,
T,10/16/2020 15:37,42.95341994,-78.81763803,667.5,1,,
T,10/13/2020 23:07,42.94589544,-78.83179036,660.9,1,,
T,10/16/2020 15:37,42.95344086,-78.8176233,664.9,1,,
T,10/13/2020 23:07,42.94578656,-78.8319129,648.5,1,,
T,10/16/2020 15:37,42.95345885,-78.81759521,663.1,1,,
T,10/13/2020 23:07,42.94568438,-78.83203285,649,1,,
T,10/16/2020 15:38,42.95343322,-78.81764249,687.9,1,,
T,10/13/2020 23:07,42.94556892,-78.8321569,646.9,1,,
T,10/16/2020 15:38,42.95344743,-78.81761721,690.5,1,,
T,10/13/2020 23:07,42.94545518,-78.83228179,646.9,1,,
T,10/16/2020 15:38,42.95346928,-78.81763425,684.9,1,,
T,10/13/2020 23:07,42.94534676,-78.83240593,647.4,1,,
T,10/16/2020 15:38,42.95344953,-78.81762703,687.4,1,,
T,10/13/2020 23:07,42.94523314,-78.83253182,648.4,1,,
T,10/16/2020 15:38,42.9534565,-78.81759965,676.5,1,,
T,10/13/2020 23:07,42.94513004,-78.83265328,646.3,1,,
T,10/16/2020 15:38,42.95343086,-78.81762256,676.3,1,,
T,10/13/2020 23:07,42.94501509,-78.83278035,647.3,1,,
T,10/16/2020 15:39,42.95346168,-78.81757216,667.3,1,,
T,10/13/2020 23:07,42.94489258,-78.83291186,646.6,1,,
T,10/16/2020 15:39,42.95347446,-78.81754781,664.6,1,,
T,10/13/2020 23:07,42.94477792,-78.83303935,647.9,1,,
T,10/16/2020 15:39,42.95344664,-78.8175962,662,1,,
T,10/13/2020 23:07,42.94465965,-78.8331655,660.4,1,,
T,10/16/2020 15:39,42.95346509,-78.81758015,661.3,1,,
T,10/13/2020 23:07,42.94453686,-78.83329969,647.9,1,,
T,10/16/2020 15:39,42.95347243,-78.81755574,660.7,1,,
T,10/13/2020 23:07,42.94441804,-78.83342626,647.8,1,,
T,10/16/2020 15:39,42.95346123,-78.81758219,665.4,1,,
T,10/13/2020 23:07,42.9443004,-78.83355567,647.5,1,,
T,10/16/2020 15:40,42.95348253,-78.81755256,669,1,,
T,10/13/2020 23:07,42.94418281,-78.83368484,648.5,1,,
T,10/16/2020 15:40,42.95346102,-78.81759463,675.7,1,,
T,10/13/2020 23:07,42.94406039,-78.83381878,649.4,1,,
T,10/16/2020 15:40,42.95343347,-78.81764326,680.4,1,,
T,10/13/2020 23:07,42.94394447,-78.83394443,659.2,1,,
T,10/16/2020 15:40,42.95349123,-78.81753857,686.2,1,,
T,10/13/2020 23:07,42.94382104,-78.83407996,649.1,1,,
T,10/16/2020 15:40,42.95351869,-78.81751212,687.1,1,,
T,10/13/2020 23:07,42.94370097,-78.83421533,650.1,1,,
T,10/16/2020 15:42,42.95387622,-78.81951884,687.8,1,,
T,10/13/2020 23:07,42.94357772,-78.8343517,649.9,1,,
T,10/16/2020 15:42,42.95388716,-78.81955639,688.3,1,,
T,10/13/2020 23:07,42.94345823,-78.83448338,651,1,,
T,10/16/2020 15:42,42.95389517,-78.81957843,692.4,1,,
T,10/13/2020 23:07,42.94334185,-78.83460702,660.7,1,,
T,10/16/2020 15:42,42.95386357,-78.81960567,692.7,1,,
T,10/13/2020 23:07,42.9432248,-78.83473283,652.8,1,,
T,10/16/2020 15:42,42.95384651,-78.81961447,693,1,,
T,10/13/2020 23:07,42.94310586,-78.83485814,654.3,1,,
T,10/16/2020 15:42,42.9538181,-78.81963853,693.4,1,,
T,10/13/2020 23:07,42.94298838,-78.83498822,661.8,1,,
T,10/16/2020 15:42,42.95379622,-78.81965856,693.8,1,,
T,10/13/2020 23:07,42.94287162,-78.83511739,654.5,1,,
T,10/16/2020 15:42,42.95377254,-78.81966166,694.1,1,,
T,10/13/2020 23:07,42.94275499,-78.83524831,655.3,1,,
T,10/16/2020 15:42,42.95375347,-78.81967214,696.5,1,,
T,10/13/2020 23:08,42.94264267,-78.83537631,652.7,1,,
T,10/16/2020 15:42,42.95372975,-78.81966742,693.5,1,,
T,10/13/2020 23:08,42.94252646,-78.83550623,653,1,,
T,10/16/2020 15:42,42.95341488,-78.81975135,694.2,1,,
T,10/13/2020 23:08,42.94240593,-78.8356307,647,1,,
T,10/16/2020 15:42,42.95343622,-78.81973132,694.7,1,,
T,10/13/2020 23:08,42.94229147,-78.83575701,647.3,1,,
T,10/16/2020 15:42,42.95341413,-78.81971958,694.8,1,,
T,10/13/2020 23:08,42.94217936,-78.83588048,659.2,1,,
T,10/16/2020 15:42,42.95339464,-78.81972645,694.8,1,,
T,10/13/2020 23:08,42.94206629,-78.83600654,658.8,1,,
T,10/16/2020 15:42,42.95337704,-78.81973442,694.7,1,,
T,10/13/2020 23:08,42.94195946,-78.83612598,658.6,1,,
T,10/16/2020 15:42,42.95335852,-78.8197537,694.7,1,,
T,10/13/2020 23:08,42.94185553,-78.83624274,657.2,1,,
T,10/16/2020 15:42,42.95335554,-78.81977859,694.6,1,,
T,10/13/2020 23:08,42.94175017,-78.83636143,645.5,1,,
T,10/16/2020 15:42,42.95337256,-78.81976744,694.6,1,,
T,10/13/2020 23:08,42.94164351,-78.83647501,645.7,1,,
T,10/16/2020 15:42,42.95338961,-78.81975889,694.7,1,,
T,10/13/2020 23:08,42.94155336,-78.83656763,644.4,1,,
T,10/16/2020 15:42,42.95339468,-78.81979032,694.1,1,,
T,10/13/2020 23:08,42.94146229,-78.83666335,644.4,1,,
T,10/16/2020 15:42,42.95341681,-78.81979544,694.1,1,,
T,10/13/2020 23:08,42.94137575,-78.83675563,643.6,1,,
T,10/16/2020 15:43,42.95343182,-78.81981279,694.2,1,,
T,10/13/2020 23:08,42.94129218,-78.83684649,643.7,1,,
T,10/16/2020 15:43,42.95343513,-78.8198428,694.4,1,,
T,10/13/2020 23:08,42.94122169,-78.83692696,641.3,1,,
T,10/16/2020 15:43,42.95344896,-78.81981916,694.7,1,,
T,10/13/2020 23:08,42.94114688,-78.83700977,655,1,,
T,10/16/2020 15:43,42.95342247,-78.81980005,695,1,,
T,10/13/2020 23:08,42.94107635,-78.83708638,652.5,1,,
T,10/16/2020 15:43,42.95339213,-78.81977457,694.8,1,,
T,10/13/2020 23:08,42.94100757,-78.83716433,656.6,1,,
T,10/16/2020 15:43,42.95337704,-78.81975956,695,1,,
T,10/13/2020 23:08,42.94094844,-78.83723005,639.4,1,,
T,10/16/2020 15:43,42.95335361,-78.81973618,695.5,1,,
T,10/13/2020 23:08,42.94089463,-78.83729249,638.8,1,,
T,10/16/2020 15:43,42.95334368,-78.81972671,695.7,1,,
T,10/13/2020 23:08,42.94084685,-78.83735217,639,1,,
T,10/16/2020 15:43,42.95332432,-78.81970634,696,1,,
T,10/13/2020 23:08,42.94080188,-78.83740883,640.3,1,,
T,10/16/2020 15:43,42.95331774,-78.81967935,695.9,1,,
T,10/13/2020 23:08,42.94076114,-78.83745611,640.4,1,,
T,10/16/2020 15:43,42.95334418,-78.81966208,695.7,1,,
T,10/13/2020 23:08,42.94072858,-78.83749475,658,1,,
T,10/16/2020 15:43,42.95335718,-78.81964037,695.6,1,,
T,10/13/2020 23:08,42.94069815,-78.83753406,654.5,1,,
T,10/16/2020 15:43,42.95334037,-78.81960584,696.2,1,,
T,10/13/2020 23:08,42.94067502,-78.83756105,641.3,1,,
T,10/16/2020 15:43,42.95332592,-78.81958243,696.3,1,,
T,10/13/2020 23:08,42.94065268,-78.83758427,641.8,1,,
T,10/16/2020 15:43,42.95331082,-78.81956083,696.1,1,,
T,10/13/2020 23:08,42.94062993,-78.83760715,642.9,1,,
T,10/16/2020 15:43,42.95329536,-78.81954061,696.1,1,,
T,10/13/2020 23:08,42.94061517,-78.83762341,643.9,1,,
T,10/16/2020 15:43,42.95328007,-78.81952184,696.1,1,,
T,10/13/2020 23:08,42.94059971,-78.83763741,645.5,1,,
T,10/16/2020 15:43,42.95326507,-78.81950407,696.1,1,,
T,10/13/2020 23:08,42.94057922,-78.83765694,647.1,1,,
T,10/16/2020 15:43,42.95324985,-78.81948658,696,1,,
T,10/13/2020 23:08,42.94056551,-78.83767974,650.8,1,,
T,10/16/2020 15:43,42.95323503,-78.81947034,696.2,1,,
T,10/13/2020 23:08,42.94055093,-78.83770673,652.7,1,,
T,10/16/2020 15:43,42.95320997,-78.81943962,696.1,1,,
T,10/13/2020 23:08,42.94052008,-78.83773791,651.3,1,,
T,10/16/2020 15:43,42.95319627,-78.81942348,695.7,1,,
T,10/13/2020 23:08,42.94047981,-78.83778141,652.7,1,,
T,10/16/2020 15:43,42.95318187,-78.81940698,695.6,1,,
T,10/13/2020 23:08,42.94043526,-78.83782893,655,1,,
T,10/16/2020 15:43,42.95319907,-78.81959986,695.8,1,,
T,10/13/2020 23:08,42.94038601,-78.83788702,650,1,,
T,10/16/2020 15:43,42.9534182,-78.819634,695.8,1,,
T,10/13/2020 23:08,42.94032642,-78.83795458,648.8,1,,
T,10/16/2020 15:43,42.95342939,-78.81965404,698.2,1,,
T,10/13/2020 23:08,42.94025911,-78.83802532,652.7,1,,
T,10/16/2020 15:43,42.95343915,-78.81967155,697.7,1,,
T,10/13/2020 23:08,42.9402009,-78.83809087,649.7,1,,
T,10/16/2020 15:43,42.9534713,-78.81972696,696.7,1,,
T,10/13/2020 23:08,42.94012785,-78.83816186,651.7,1,,
T,10/16/2020 15:44,42.95351511,-78.81976829,699.6,1,,
T,10/13/2020 23:08,42.94007031,-78.83822347,652.5,1,,
T,10/16/2020 15:44,42.95355001,-78.81984534,695.8,1,,
T,10/13/2020 23:08,42.94001687,-78.83828684,651.1,1,,
T,10/16/2020 15:44,42.95350891,-78.81975678,694.2,1,,
T,10/13/2020 23:08,42.93996298,-78.83834266,649.4,1,,
T,10/16/2020 15:44,42.95353441,-78.81979812,695.3,1,,
T,10/13/2020 23:09,42.93991264,-78.83839605,651.3,1,,
T,10/16/2020 15:44,42.95353441,-78.81979812,695.2,1,,
T,10/13/2020 23:09,42.93988389,-78.83843319,651.2,1,,
T,10/16/2020 15:44,42.95350667,-78.81974624,695.8,1,,
T,10/13/2020 23:09,42.9398481,-78.83846353,648.6,1,,
T,10/16/2020 15:45,42.95351869,-78.81977188,695.6,1,,
T,10/13/2020 23:09,42.93982204,-78.83848415,647.9,1,,
T,10/16/2020 15:46,42.95350475,-78.81974156,696.1,1,,
T,10/13/2020 23:09,42.93980775,-78.83849915,649.9,1,,
T,10/16/2020 15:46,42.95351903,-78.8196326,695.9,1,,
T,10/13/2020 23:09,42.9397862,-78.838516,645.7,1,,
T,10/16/2020 15:46,42.95353121,-78.81955489,696,1,,
T,10/13/2020 23:09,42.93975515,-78.8385657,647.4,1,,
T,10/16/2020 15:46,42.9535943,-78.81906646,696.8,1,,
T,10/13/2020 23:09,42.93972464,-78.83859932,660.4,1,,
T,10/16/2020 15:46,42.95360306,-78.81903143,696.3,1,,
T,10/13/2020 23:09,42.93968566,-78.83863946,646.6,1,,
T,10/16/2020 15:46,42.95355599,-78.81969561,696.6,1,,
T,10/13/2020 23:09,42.93964753,-78.83868263,646,1,,
T,10/16/2020 15:46,42.95355482,-78.81969301,696.7,1,,
T,10/13/2020 23:09,42.93960218,-78.83873208,647.3,1,,
T,10/16/2020 15:46,42.95356329,-78.81966971,696.8,1,,
T,10/13/2020 23:09,42.93955084,-78.83878933,646.1,1,,
T,10/16/2020 15:46,42.95356211,-78.81969754,696.3,1,,
T,10/13/2020 23:09,42.93949397,-78.83885304,646.9,1,,
T,10/16/2020 15:46,42.9535684,-78.81972411,696.5,1,,
T,10/13/2020 23:09,42.93942805,-78.83892378,659.4,1,,
T,10/16/2020 15:46,42.95357674,-78.81975403,696.3,1,,
T,10/13/2020 23:09,42.93935571,-78.83900047,658.7,1,,
T,10/16/2020 15:46,42.95358453,-78.81977985,696.3,1,,
T,10/13/2020 23:09,42.93927579,-78.83908337,646.2,1,,
T,10/16/2020 15:46,42.95360486,-78.81981053,695.8,1,,
T,10/13/2020 23:09,42.93920215,-78.8391625,646.5,1,,
T,10/16/2020 15:46,42.95362062,-78.81983106,695.1,1,,
T,10/13/2020 23:09,42.93911921,-78.83924564,647.9,1,,
T,10/16/2020 15:46,42.95362829,-78.81983584,695.2,1,,
T,10/13/2020 23:09,42.93903992,-78.83932921,646.8,1,,
T,10/16/2020 15:46,42.95365603,-78.81984439,694.8,1,,
T,10/13/2020 23:09,42.9389522,-78.83941596,647.1,1,,
T,10/16/2020 15:46,42.95368156,-78.81984657,694.6,1,,
T,10/13/2020 23:09,42.93886868,-78.8395033,645.6,1,,
T,10/16/2020 15:46,42.95370276,-78.81984053,694.3,1,,
T,10/13/2020 23:09,42.93878733,-78.83959232,647.1,1,,
T,10/16/2020 15:46,42.95372145,-78.81984288,694.2,1,,
T,10/13/2020 23:09,42.93869999,-78.83968586,648.4,1,,
T,10/16/2020 15:46,42.95374023,-78.81986124,694.1,1,,
T,10/13/2020 23:09,42.93861479,-78.83977655,648.4,1,,
T,10/16/2020 15:46,42.95375963,-78.81988714,693.8,1,,
T,10/13/2020 23:09,42.93853026,-78.83986683,648.1,1,,
T,10/16/2020 15:46,42.95377438,-78.8199091,693.7,1,,
T,10/13/2020 23:09,42.93844481,-78.83995936,649.4,1,,
T,10/16/2020 15:46,42.95379178,-78.81991941,693.7,1,,
T,10/13/2020 23:09,42.93835948,-78.84005232,650.4,1,,
T,10/16/2020 15:46,42.95380603,-78.81994086,693.6,1,,
T,10/13/2020 23:09,42.93827097,-78.84014846,651.1,1,,
T,10/16/2020 15:46,42.95380146,-78.81997875,693.4,1,,
T,10/13/2020 23:09,42.93818446,-78.840242,651.7,1,,
T,10/16/2020 15:46,42.95379781,-78.8200163,693.4,1,,
T,10/13/2020 23:09,42.93809897,-78.84033395,650.2,1,,
T,10/16/2020 15:46,42.95379572,-78.81998831,693.4,1,,
T,10/13/2020 23:09,42.93800497,-78.84043562,650.1,1,,
T,10/16/2020 15:46,42.95378457,-78.81996316,693.4,1,,
T,10/13/2020 23:09,42.9379144,-78.84053621,650.7,1,,
T,10/16/2020 15:46,42.95376194,-78.81996249,693.5,1,,
T,10/13/2020 23:09,42.93782245,-78.84063922,650.9,1,,
T,10/16/2020 15:47,42.95376194,-78.81996249,693.5,1,,
T,10/13/2020 23:09,42.93773427,-78.84073653,649.7,1,,
T,10/16/2020 15:47,42.95379035,-78.81994388,692.5,1,,
T,10/13/2020 23:10,42.93765003,-78.84083242,650.4,1,,
T,10/16/2020 15:47,42.95380632,-78.8199324,692.2,1,,
T,10/13/2020 23:10,42.93756961,-78.84092102,650.3,1,,
T,10/16/2020 15:47,42.95380716,-78.81994288,692.7,1,,
T,10/13/2020 23:10,42.93749367,-78.84100341,650.7,1,,
T,10/16/2020 15:47,42.95380712,-78.81990633,696.3,1,,
T,10/13/2020 23:10,42.93742154,-78.84108212,650.7,1,,
T,10/16/2020 15:47,42.95378939,-78.81989904,696.4,1,,
T,10/13/2020 23:10,42.93734975,-78.8411573,650.2,1,,
T,10/16/2020 15:47,42.95377975,-78.81992083,695.2,1,,
T,10/13/2020 23:10,42.9372801,-78.84123375,649.3,1,,
T,10/16/2020 15:47,42.95373776,-78.81990549,695.3,1,,
T,10/13/2020 23:10,42.93721346,-78.84130843,651,1,,
T,10/16/2020 15:47,42.95371412,-78.81991228,695.6,1,,
T,10/13/2020 23:10,42.93714444,-78.8413842,652.5,1,,
T,10/16/2020 15:47,42.95369463,-78.81991798,695.2,1,,
T,10/13/2020 23:10,42.93707885,-78.84145662,652.3,1,,
T,10/16/2020 15:47,42.95366781,-78.81990138,695,1,,
T,10/13/2020 23:10,42.9370167,-78.84152485,653.6,1,,
T,10/16/2020 15:47,42.95364128,-78.81989191,695.5,1,,
T,10/13/2020 23:10,42.93695731,-78.84158922,653.1,1,,
T,10/16/2020 15:47,42.95361898,-78.81988571,695.8,1,,
T,10/13/2020 23:10,42.93690157,-78.8416515,653.3,1,,
T,10/16/2020 15:47,42.95359849,-78.81988554,695.6,1,,
T,10/13/2020 23:10,42.93685208,-78.84170674,655.6,1,,
